,ni1-SV2A-M1-mGluR5-5HT6-CB1-GABAa-HDAC,ni2-5HT2a-5HT4-5HT1a-5HTT,ni3-FDOPA-DAT-D1-NMDA,ni4-GI-5HT1b-MU-A4B2,ni5-VAChT-NET,ni6-CBF-CMRglu,ni7-COX1,ni8-H3,ni9-D2,ni10-TSPO,ce1-Ex7-In4-Ex5-Ex4-In1,ce2-Oligo-Endo,ce3-Micro-OPC,ce4-In3-In2-Astro,ce5-In6-Ex2,ce6-Ex8-Ex6,ce7-In7-Ex3,ce8-In5,ce9-In8,ce10-Ex1,mr1-myelin
lh_frontalpole,-0.050774226371667924,0.52940972111977,-1.2742418080947397,1.361311453102738,-1.1622615192130172,-0.7368093761510485,-0.5074226801993444,1.4788913843842741,0.4723313674681137,0.7693204937340585,-0.1563695522098982,0.45534111936246585,-0.11335807541057524,0.24488285523672357,0.6157420697079109,-0.14214522227169246,-0.8974501567137021,-0.10634700814107463,1.7354249373325112,0.6508088303453053,-0.7951368011111113
lh_temporalpole,-0.5137079723703154,1.3527678633684996,0.8154352530009474,-1.4179067047753133,-1.9733929302248923,-2.1792027368743425,-1.317170507791735,0.7574314482826323,-2.885468180872763,1.8847389056992294,0.828262882895988,0.302232499872062,2.211798573339834,1.784151898195473,-1.7891812852267786,-0.009534933929312116,-0.5659559456482687,-0.7856247456498723,-0.9081390162325746,1.9751388978649478,-1.767381401951219
lh_transversetemporal,-0.005079680108738554,1.5317908629566508,0.9158375045206282,-0.34848578480057635,1.4132666122603852,1.0215739842853506,0.6306023078749589,-0.07905934725188839,0.19089411279946217,0.2977270146190373,-0.9645422441676402,0.7345079617290712,0.1013950482125393,-0.5783976315219616,0.33511572700605036,0.4605402040466606,1.7111343113631325,1.2540339276074584,0.8930824894343228,0.4556659702822782,1.709011660294117
lh_insula,-0.08665807255682259,0.942561840826333,1.5943405455130228,-0.43905250938771523,0.5262046392906475,-0.3813335156673268,-0.1375464966551838,0.6088090448955291,-1.4025097045756851,-0.48682775272539863,0.5854574999727026,0.032653165267282826,0.19610619597032186,0.4453473226978942,-0.3471386868999778,1.6535938181288077,-0.1571542399406903,0.726471999392361,0.30467524362916065,1.0033209435805521,-0.5454814353250742
rh_bankssts,0.35720288356383756,0.017940954400843125,0.4672100474091164,-0.024089803533686074,0.09919118590976432,-0.0796291636735919,-0.2904772469501424,-1.1535778536478856,0.2963749193677648,-0.425000323258683,0.19566017591362977,0.1891435738627779,-0.5152165685538341,-0.84777494831298,-0.6798712624714619,-0.5404947397968173,0.09546906848869662,1.067857398812947,-0.4867873342999471,1.016410854102673,-0.017585369062500023
rh_caudalanteriorcingulate,-0.4479233672929949,-0.8923017103894788,0.5039225942881612,0.15920504755008197,0.6614587469503226,-0.5744174460041649,-0.7844383530552717,0.949381738566202,0.3778821259114341,0.3442991402463243,1.0640575260211995,0.9187897859169281,1.0826491541563774,2.1013306989610068,0.1334634812300316,1.6409339243860688,-1.5978591289252209,-1.6923063937102296,-0.30951041948132135,-0.09279018067641845,-1.261485203797468
rh_caudalmiddlefrontal,0.20372604153418886,-0.6054527819076974,-0.333052301444187,1.3321324309353906,0.28609678696587043,0.7242283058763597,-0.13483475939564799,0.10062945233855673,0.6236172552082972,-0.39562617879685996,0.13770847906149314,-0.21136602774397742,-0.3658123709569223,-0.18094229190321534,0.9128899938696928,0.3299290276443867,-0.5202493589519034,-0.47281334612313053,-0.038256247900219184,0.1780612023785034,-0.3432336549103133
rh_cuneus,0.5113260027910926,-0.2697048481056091,-0.36211966681380275,-0.14337618076930128,-0.25589159519511645,1.5209129889453412,2.8075364378531833,-0.5474519330667568,1.250816568706105,-0.8775407398550278,-1.6580779377053596,-0.12263108144552144,-1.5230530528359267,-1.3745716731544553,-0.11829442462448037,-1.2006017302309442,0.7315636198912896,-0.08602522094664328,0.4372766177748963,-0.936906437568507,1.2731494011538458
rh_entorhinal,-1.8384985034048487,0.12523430916184716,-0.09849467337039836,-2.4101294508953086,-2.076301045859203,-1.9685278137333415,-0.8079844498954765,0.8480785805761767,-2.0500962936118077,2.248197462900042,0.9121823544707881,0.2670529569373007,2.8451959985220547,1.0217934969663178,-2.1818073011583796,-0.22041071290364597,0.03693071082514922,-2.5994110728501627,-0.738971668017349,0.49537882150073803,-0.26441056666666657
rh_fusiform,0.0611315135246781,-0.07952745222737997,0.25869535793851517,-0.7952485563240852,-0.9647816780225343,-0.8257961884445453,0.04367861399727214,-0.18173006475483133,-0.6290383337954707,0.4493786878797234,0.23756205554338228,-0.2835566785639855,-0.0632720309079592,-0.058851278377354044,-1.2466296641174002,-0.9134601203868625,0.7281004559819289,0.4184000820708364,-0.7840357581824101,1.0976124534608551,0.0757845378013466
rh_inferiorparietal,0.6157857465541843,-0.5182117666454011,-0.19892340360329092,0.44526555652417565,0.02544456158235855,0.009576763577136438,0.12269046756125873,-0.750954578272792,0.4109967670084634,-0.7011239799792318,-0.014866211557893264,-0.4170864333794322,-0.4150285341227556,-0.5180906433666798,-0.09949851554451082,-0.8232789053152502,-0.16889415544392028,0.5072874536187685,-0.0736378321581298,0.2706997723570252,0.08177314266775808
rh_inferiortemporal,0.48973485447909587,0.15484856267257935,0.45915163817987026,-0.33446992775616086,-0.6497827602943617,-1.3340948740702512,-0.3717090298145605,-0.5543072602444248,-0.8539835715797983,-0.12729819882178406,0.7322267703270499,-0.4836064404379809,0.3529787003418321,0.3943749894058514,-1.2403692564914373,-0.38720517172738594,0.06356488653657652,0.4937004817155798,-0.897916378128385,1.0041635536677882,-0.7126006178490581
rh_isthmuscingulate,-1.398630025050269,-0.422758206131156,-0.30504397707836867,-1.1949784116577702,-0.9734200591390019,0.1266711541228097,-0.27218238692225777,-0.31527302696827425,0.9674131191645735,-0.2279532617671279,-0.16830787578903883,0.2500613312747593,-0.25413349059805085,0.950650279519074,0.043738230303197526,0.19924522208473736,-0.2420476360683356,-0.7758670573362516,-0.5119537313294146,-0.8449927652602806,0.47269442429824626
rh_lateraloccipital,0.3974215906478618,-0.6520827634055514,-0.9061086657606483,-0.14088311214968002,-0.5088977428670526,-0.19009146564438872,1.9398651741297652,-0.4182300170941565,0.4255436817015905,-0.7306786424786803,-1.5224832569473405,-0.29023972048738966,-0.9745729082376344,-0.6080144904111213,-0.08630177146056048,-0.8374407298945067,0.9757615399198984,0.09029776460602472,0.295237143171449,-0.5578632461695592,0.9355457264227626
rh_lateralorbitofrontal,-0.12919873764517217,0.9389276949165007,0.4384115423375043,0.9758407766750167,-0.2635289638206576,0.10243707931019168,-0.4888181139635494,1.0352190734002968,0.5833743242493986,0.9139291757922946,0.8990867337881648,-0.47578658342586405,0.13219974271990634,0.614420639847582,0.48439512738068397,0.5694037385055609,-0.2793132483665434,0.9629347096313455,0.640938597735658,-0.023918206858009654,-0.6277921253183515
rh_lingual,-0.28054023400939904,-0.22694941282992243,-0.3430660592405388,-0.8515663690718598,-1.0477895193642797,0.6405841786856975,2.026414924003335,-0.11943629421013895,1.315906476099724,-0.05880137174530338,-1.794592828157082,-0.7520741719301193,-0.7470283947878765,-1.006780348890665,-0.6560687396377914,-1.2801498816093277,1.58118188979018,-0.5856311625764539,-0.30009586517207043,-1.6391768832277471,1.2545282722016127
rh_medialorbitofrontal,0.3601461830773845,0.24057425688695097,0.6210222529178634,0.28486991133640865,-0.4293484490121312,-0.21807637597129076,-1.0734651977272789,1.5001767455239985,0.6440981245556049,0.4531364259331684,1.4996396606342977,-0.7556313935916373,0.9896719563019087,0.9040701045961538,-0.15075894075691507,0.37925465497937666,-1.0104848656640413,-0.4799905330756457,0.30642465930596335,-0.06934593650970876,-0.824181290931679
rh_middletemporal,0.9191353257936257,0.8225532842817432,0.4043846999636933,0.012415666404380655,-0.031846825417230655,-0.6536145853055868,-0.4435786091386873,-0.8676533660419863,-0.38941746760543183,-0.16867976150815048,0.5776641134797825,-0.3686374189433328,-0.08069125694955112,-0.30513415386101717,-0.9377506434296482,-0.3685971749297157,-0.19864242246679678,0.9047069285957354,-0.7719029176202856,0.7551992980849116,-0.5846492659905653
rh_parahippocampal,-1.3071286713716743,-0.24413887836810239,-0.20291550699428854,-2.030404665168669,-1.5693298199263306,-1.3930246305652336,-0.032076238578266254,0.48032712963324137,-1.2161279642629437,1.3363666702073664,0.43760075410705584,-0.1725194962531286,1.395545352031561,0.25965611366514507,-1.986150181911887,-0.8932799466956501,0.47511961391912355,-1.5014592399437017,-0.9668478256657995,0.4179360496769913,0.2029826255979377
rh_paracentral,-0.39787246730154757,-0.6800616333814178,-0.9300728214936386,-0.24956544372903208,1.085051251070041,0.3694140080942584,-0.5200255386252709,-0.06530061197918567,-0.056369897630677596,-0.5153416291135248,-0.012227991606914651,0.2389426833050653,-0.20024822302652456,0.33250558041491324,0.46852840031119286,0.22717135971028138,-0.6144159588437569,-0.6919670572426346,-0.7923223366683974,-0.19422073541405144,0.3148317252307695
rh_parsopercularis,0.7206456940964182,0.41159032090122205,0.45701743547258056,0.8567619780009426,0.9523839685152796,0.8630740035728616,-0.13323224118358928,0.07311721364928747,0.5189215011935685,-0.46410413753394986,0.46281910951648114,-0.007127944897811999,0.32280880887339386,-0.1524928775085719,0.631519776587173,1.0625410763339043,0.08101611940772727,0.26644617327252557,-0.10834388789277369,0.238411240845079,-0.42764054166666604
rh_parsorbitalis,0.19615965408409033,0.8738178576043677,-0.0032821733589662476,1.0693899628809351,-0.19024307520838427,-0.05970582626980904,-0.3776706494769746,1.0709515430793022,0.8454692288205968,1.1272382979637685,0.7766678204957876,-0.41687356836116696,0.550809971364054,0.5552018338013548,0.7014488480019668,0.3313969984973104,0.06224002989069562,0.6906419889166316,1.0896796563720774,-0.4444245707670857,-0.6662578134545452
rh_parstriangularis,0.6194508147884252,-0.09574252201107522,0.1822469842315117,1.0695552128049974,0.6649195596026547,0.40273062338184257,0.060656700600365536,0.12591234669500606,0.3420124620356157,0.2660736757787701,0.22544453652637136,0.6432694135419742,0.3908714289140267,-0.46502642757208257,1.0080705360104798,0.6518629138457238,-0.08075558764816994,0.5598371533893766,0.8473959327510284,-0.9562196130543791,-0.32962833869718255
rh_pericalcarine,-0.2530448239058385,-0.10711872198086185,-0.5616098650663188,-0.7248791875100313,-0.8345600541474498,0.6611154040326499,2.309119272157175,-0.07319532379084746,1.3944192991973448,-1.0944280429930857,-2.0673263727883673,-0.2522474654237908,-1.0429318149282563,-1.1429205519763512,-0.4342557532957564,-0.9354447725533951,1.4470622144016154,-0.43638073040951364,0.2739393198413641,-1.9188839105726216,1.3351083724770663
rh_postcentral,-0.2511549461495827,-0.7876273418346719,-1.19271391404523,-0.2942757042853101,1.0802472777021168,0.5331997183416836,0.18883619774707597,-0.42456479160999167,-0.13329408886981223,-0.881598666955519,-1.0317385133151067,0.03043789495681305,0.07142837598566767,-0.6823310924970208,0.4566058703821639,-0.3483924497762348,0.7506938603473289,-0.3448935572470341,-0.4677044944014644,-0.8855105913032395,0.8451082097992939
rh_posteriorcingulate,-0.5696406690057272,-0.6404165492239802,0.15984134770085212,-0.25952653648681834,0.8789603539937069,-0.12345467317457207,-0.6684319553093405,0.5173418490074825,0.7594471059959984,0.03487955872688483,0.6691697126415951,0.09342128826766112,0.019928122074263314,1.4053958777372821,0.37252373972706515,0.8246006867492,-0.5878209076765484,-0.8221602622182009,-0.7729018577964202,-0.1265805613167067,-0.281034750352201
rh_precentral,-0.5349237136535734,-0.6630280245385948,-1.0124088735447763,0.11637500130057021,1.0303661674572027,0.7267633080635325,0.06663921286217697,-0.28545533141640905,0.08304244030389647,-0.8363873565054185,-0.47496975884708115,0.7807079212505728,0.06339202543446777,-0.37952003478122465,0.4938536846660521,0.4051867402087523,0.38032870022709586,-0.9933878585924881,-1.1370014126995196,-0.49533948204472744,0.8861733671437235
