,ni1-5HT1a,ni2-5HT1b,ni3-5HT2a,ni4-5HT4,ni5-5HT6,ni6-5HTT,ni7-A4B2,ni8-CB1,ni9-CBF,ni10-CMRglu,ni11-COX1,ni12-D1,ni13-D2,ni14-DAT,ni15-FDOPA,ni16-GABAa,ni17-GI,ni18-H3,ni19-HDAC,ni20-M1,ni21-mGluR5,ni22-MU,ni23-NET,ni24-NMDA,ni25-SV2A,ni26-TSPO,ni27-VAChT,ce1-Ex1,ce2-Ex2,ce3-Ex3,ce4-Ex4,ce5-Ex5,ce6-Ex6,ce7-Ex7,ce8-Ex8,ce9-In1,ce10-In2,ce11-In3,ce12-In4,ce13-In5,ce14-In6,ce15-In7,ce16-In8,ce17-Astro,ce18-Endo,ce19-Micro,ce20-OPC,ce21-Oligo,mr1-myelin
lh_G_postcentral_thickness,-1.3206126689910889,0.0546509027481079,-1.827191948890686,-1.788212776184082,-0.420910507440567,-1.0624479055404663,0.3167925775051117,0.2904781699180603,-0.6029683947563171,-0.1164506450295448,-0.4509179294109344,-2.421165704727173,-0.5807824730873108,-1.5016816854476929,-2.024082660675049,-1.0897279977798462,0.242848128080368,-0.2329031676054,-0.1166450753808021,0.3364650905132293,-0.5752304196357727,-0.8932949900627136,1.9491568803787231,-1.1622306108474731,0.219981700181961,-1.6898337602615356,0.0656154304742813,-0.634756495592035,-0.19502435845341873,0.7014530839751251,-0.4307885225109552,-0.2641001444532037,-0.14855362361357893,-0.339241273977205,-0.20093824206274122,-1.4553945923346427,-0.052761192680411365,-0.3633467144874165,0.061507342476567244,-0.1719213580361239,0.5202542325455152,0.06824488222767403,-0.20558389663535995,-0.6532109828853844,-0.3575409135541628,0.258242238494263,-0.04057814100023447,-0.15346025249138565,1.0171906
lh_G_precentral_thickness,-0.8999108672142029,0.582963764667511,-1.0066208839416504,-1.1723716259002686,-0.2117256373167038,-0.8770172595977783,0.8735794425010681,0.1080774888396263,-0.2533646821975708,0.2220998555421829,-1.11119544506073,-2.1863367557525635,-0.8957037329673767,-1.4769821166992188,-1.8117271661758425,-1.5762369632720947,0.9174492955207824,0.2154442220926284,0.1843585968017578,-0.3012633323669433,-0.6067641377449036,-0.2176781445741653,1.811942458152771,-0.1897624880075454,-0.4706224799156189,-1.0569572448730469,0.8039555549621582,-0.4500633226439043,-0.18505939287118767,-0.25567265968022107,-0.6714999554458678,-0.2946916121472515,0.2059412321643649,-0.07189285890856974,0.08135770963795312,-0.3691021921749272,-0.232237447961377,-0.32408768998653903,0.13891407515218548,-0.4170335367043712,0.7111698233980206,0.24097304941128433,-0.852208796783827,-0.14586819666255316,0.29175004162481627,0.02360852656337008,0.0225904841198828,0.45747917835764695,1.0443534
lh_G_precuneus_thickness,-0.2970559000968933,-0.3265669345855713,0.28892782330513,0.3108965754508972,0.3157749474048614,-0.3087251484394073,-0.3687273263931274,-0.0333015732467174,1.0573073625564575,1.208382248878479,-0.3760669231414795,0.282336562871933,-0.4706280827522278,-0.7590768337249756,0.0955989360809326,0.6467826962471008,0.5644711256027222,0.1173007562756538,0.3928179740905761,0.7513280510902405,0.9950134754180908,-0.1187100633978843,0.1716121882200241,0.8212284445762634,0.9672147631645204,-0.0474395118653774,-0.5032368898391724,0.05631917793158938,0.14655462930127885,0.2747156787893945,0.0243029262035944,0.1798425271036804,-0.2632716497481436,-0.1160223473644193,-0.37663328282923714,-0.38123440859036906,-0.140200670850743,-0.03193570513077348,0.10868572653183754,-0.3050632102085932,-0.131553174465499,-0.4080519824106501,-0.17670968657658248,-0.052541169610048497,-0.6437870090815704,-0.9341231685154835,-0.5764613460376699,-0.9130706603097001,-0.08808291
lh_G_rectus_thickness,0.622589111328125,-0.1173532083630561,0.5117149949073792,0.5665539503097534,-0.9419153332710266,0.1670600026845932,-0.5852400660514832,0.9973890781402588,0.2711555659770965,0.0662475749850273,-1.039570450782776,1.5812760591506958,0.0231340713798999,0.1117669492959976,-0.54112309217453,-0.0742482915520668,0.3238261640071869,1.26204514503479,0.562642514705658,0.6591640710830688,0.3432454168796539,1.1857110261917114,-1.2851884365081787,0.5221372842788696,0.8562953472137451,0.6553921699523926,-0.0423458479344844,0.48973993913078157,-0.09188006501936617,-0.3352860468516782,0.38791649878413864,0.6278279799036526,-0.0073405783325052616,0.47805705912809965,-0.1679276430107827,0.9746570495111513,0.338295654717998,0.12038175726611122,-0.47132499319291515,-0.006329551947153741,0.2143635510641869,-0.26654883187641265,0.651633966768198,0.14386461232785738,-0.6602056026649891,0.5447216714170926,0.45560275432065234,-1.062869055016146,-0.87379956
lh_G_subcallosal_thickness,1.2102725505828855,-0.8866065144538879,0.432252287864685,1.2176188230514526,-0.9288344383239746,2.373347520828247,-0.9296871423721312,1.0163449048995972,0.1128143891692161,-1.1678491830825806,-0.4235379993915558,1.9663996696472168,2.439161539077759,5.068736553192139,2.7308599948883057,0.0162323378026485,-0.5380752682685852,4.1691179275512695,-1.0153216123580933,0.4856831133365631,0.7089640498161316,1.2371516227722168,-1.2951269149780271,0.1723247170448303,-0.0379639528691768,0.5543750524520874,1.2493749856948853,-0.5949443650746148,-0.4074436433240076,-2.4244471137404933,-0.11336177299817121,-0.19264493070774927,1.2575846863879834,0.8583666930937159,-0.08095750220844561,1.4156044116517013,0.6815097385881473,-0.2787851925131313,-1.2004154316201476,-0.42654754017275,-0.5409605206629555,-1.0163923281326193,0.45406439441820007,0.4476024279778675,0.0918680965763915,1.419410974192195,1.1249507171436084,0.20504846402154958,-1.3055874
lh_G_temp_sup-G_T_transv_thickness,0.8648803234100342,-0.2686172723770141,2.494476318359375,1.8932442665100095,0.4524646401405334,2.197373867034912,-0.3693344295024872,-0.3373318910598755,1.126983642578125,0.7342978715896606,0.6459015607833862,0.6692281365394592,0.4236735999584198,0.4539190530776977,0.3717287480831146,1.2001595497131348,-0.4625701904296875,0.7566635012626648,1.814151167869568,0.4704267680644989,1.118055820465088,-0.6568640470504761,0.9429884552955629,1.5103530883789062,0.0932913720607757,1.5995359420776367,2.7178401947021484,-0.09714665738404331,0.06839919981129304,1.1528902913437133,-0.2957751356910437,-0.028035119195683737,0.3145476006840554,-0.5097208119932722,0.4730667636702445,-1.0552698081777252,0.0292666345032774,-0.19155678112505048,0.5580954655270915,0.5130913621670132,0.09277563515336851,0.5873250831764526,0.2714527066210534,-0.7900323311723907,0.5128487474269225,0.24091697155769592,0.00012629070131262298,1.0817525412479903,2.497301
lh_G_temp_sup-Lateral_thickness,1.4509830474853516,-0.1762505769729614,1.770250916481018,2.1939504146575928,0.8358167409896851,0.9207778573036194,-0.5288775563240051,1.137054443359375,-1.182288408279419,-1.118165135383606,-1.0972278118133545,-1.0854034423828125,1.2574236392974854,-0.8215081095695496,-0.1510518342256546,-0.2085742205381393,-1.0665526390075684,0.2501572370529175,-0.3252477943897247,0.6966149806976318,0.705600917339325,0.1771691590547561,0.3609773814678192,-0.027957247570157,0.525669276714325,0.3361425101757049,0.5626896023750305,0.5100158901085766,-0.43819893070698124,-0.028375803321277204,0.21107317637205344,0.4138494528371291,-0.3001376380924085,0.015275931641860252,-0.3212491867385071,0.018400358864186686,-0.043542452434759724,0.10707165969535822,-0.36559917934571085,0.20892488513110155,-0.11571982552883667,0.06160876938850777,0.2088161770782334,-0.46599773813357703,-0.6609528080291774,0.07767170262031538,0.032039897656324215,-0.7415973548777796,-0.18657033
lh_G_temp_sup-Plan_polar_thickness,2.266059398651123,-1.6616942882537842,-0.4430252909660339,1.0302773714065552,-0.8552160859107971,3.007744789123535,-2.0296647548675537,1.0961010456085205,-2.542676448822021,-3.4575886726379395,-0.9853514432907104,-0.0896453857421875,1.8754127025604248,0.4591002166271209,1.3587210178375244,-1.863531470298767,-1.3799777030944824,-0.0109757138416171,-2.657073736190796,-0.4877212345600128,-1.1118024587631226,0.683840274810791,-1.467495083808899,-1.0199681520462036,-0.8787446618080139,1.0155662298202517,-0.1902547180652618,0.6517821769422777,0.19815068164125926,-1.7280955045544435,-0.2028330769140051,0.43889128736219085,0.4162537728932899,0.7995379076802953,1.1943047660587398,1.3936618686804965,0.26783944611021726,0.33559686343424516,-0.690134161754867,0.03699892189557311,-1.0392789539306242,-0.6268073581321492,0.03460146987180061,1.1436598180467126,0.2485943989261439,0.6044506008772493,0.6450653095768649,0.24984289430875134,-0.94653827
lh_G_temp_sup-Plan_tempo_thickness,0.5542147755622864,0.3042998313903808,1.2570189237594604,1.2424029111862185,0.9928261041641236,0.2659139931201935,0.2206742763519287,0.7806488871574402,-0.0676048249006271,-0.1802950948476791,-0.1416158080101013,-0.616305947303772,0.421122282743454,-0.4901285767555237,-0.0332587957382202,0.3863109946250915,-0.6100896000862122,0.0148135451599955,0.3527449071407318,0.6776828765869141,1.058406114578247,0.1836940050125122,0.8489454388618469,1.52223539352417,0.3568703234195709,0.2521451413631439,0.2905450165271759,0.2665906540829149,-0.2924258148798032,-0.06100480520421896,0.16391034111620023,-0.255817510992705,-0.6743062344573375,0.001506140358096264,-0.3439114575812039,-0.488829267928929,-0.47147405979327683,-0.1464899799011993,-0.09935707179038528,0.16184400122352274,-0.2186779086935165,-0.13818389851858592,-0.7054688103770989,-0.2459763044823801,-0.1388488258722524,-0.4628642088342007,-0.37909526326137866,-0.08684267147668022,0.08973883
lh_G_temporal_inf_thickness,1.4062896966934204,-0.6035024523735046,1.431006908416748,1.651884913444519,0.7066869139671326,-0.1840313822031021,-0.7277175188064575,0.574338436126709,-1.1982084512710571,-0.9585009813308716,-0.6821545362472534,0.2227416336536407,1.6663678884506226,-0.1467067599296569,0.6119362115859985,-0.5362828969955444,-0.0739177614450454,-0.7331222891807556,0.3193998336791992,0.6658526062965393,-0.1148860529065132,0.6345664262771606,-0.512096643447876,0.1002679765224456,0.6643210649490356,0.154120534658432,-0.6833556890487671,0.590304032827899,-0.6115943235971266,-0.5976139322932953,0.4463393876320707,0.37393041722734716,-0.14820807958861873,0.23198810396118444,-0.22484725580224219,0.3144409584783088,-0.02038389084516668,0.2752220959815873,-0.4787303032975384,0.025314834523467437,-0.4454456127570987,0.1267017175144169,-0.058881542454922,0.1562576744020518,-0.32716139663719196,-0.014427660458036779,0.011510582167783306,-0.4386168865405983,-0.84683496
lh_G_temporal_middle_thickness,0.7401764392852783,0.0245912093669176,0.8305991291999817,1.0551362037658691,1.5079330205917358,-0.4296624958515167,-0.3505945801734924,0.7751867771148682,-1.205075979232788,-0.7153628468513489,-0.7283632755279541,-0.1788305789232254,1.5957781076431274,-0.5699856281280518,0.2682380378246307,0.0057612806558609,0.1879589408636093,-0.5009908676147461,0.1945866048336029,0.7104207873344421,0.5686239004135132,0.622557520866394,0.0642516240477562,0.1090915277600288,0.4304056465625763,0.5771707892417908,-0.3237939774990082,0.3517037186774522,-0.24909663312646288,-0.3203982934743228,0.4484423424119178,0.43257271307830536,-0.3095059425202479,0.1491454097792769,-0.21225310617207413,0.09064706571423264,-0.09194826601631534,0.08775398282612915,-0.38620028460671774,0.1924124366602747,-0.32987730424109213,0.12003483750811676,-0.0919294553236273,-0.15624503924723945,-0.3535048906816703,-0.18761115240980697,-0.12419332281706719,-0.37364027475778316,-0.6371781
lh_Lat_Fis-ant-Horizont_thickness,-0.3088780641555786,0.3292574882507324,-0.1823551654815673,-0.3043365180492401,-0.023680618032813,-0.2101991474628448,0.685048520565033,-0.6763900518417358,0.3418191075325012,0.3778137862682342,0.6474531292915344,-0.5475771427154541,-0.6001260876655579,0.5861158967018127,0.734422504901886,0.5323180556297302,1.368395209312439,-0.6598477959632874,-0.9382421970367432,-1.1647186279296875,0.3091849982738495,0.2166181206703186,-0.6420241594314575,0.6549239158630371,-0.3093831837177276,1.0738463401794434,0.2077812850475311,-0.03445893645089354,0.2291080750958892,0.12360322974186201,0.30598670312873977,0.6095984312622339,0.5798578609351481,0.23881199032674114,0.7755033507354971,1.3579307305312156,0.12527978586620128,0.4583138184261769,0.3077202708295336,0.35445512584989175,0.6281881816652847,0.4302100165461725,-0.18925211433168165,0.24762600531280088,0.3537299314692034,-0.2894831434563576,0.04796281403937262,0.3423380734411377,-0.16701749
lh_Lat_Fis-ant-Vertical_thickness,0.920086145401001,1.1300806999206543,1.6436283588409424,1.0394649505615234,0.9700047969818116,0.5801213979721069,0.8116785883903503,0.4748689532279968,0.8603197932243347,0.539806604385376,0.2472255378961563,0.2244709879159927,0.1815854012966156,0.7615693211555481,0.7624167799949646,1.2319778203964231,1.236918568611145,0.439326524734497,-0.3183342218399048,0.4959679543972015,1.6684879064559937,0.7593193650245667,-0.1652025133371353,0.7728763818740845,1.1989620923995972,0.9181464314460754,0.5500526428222656,,,,,,,,,,,,,,,,,,,,,,-0.20939383
lh_Lat_Fis-post_thickness,-0.3474666774272918,-1.9126464128494265,-0.141009584069252,-0.2831921577453613,-1.428852915763855,0.6946625709533691,-0.0901520922780036,-2.060049295425415,0.1884874850511551,-0.1025754213333129,1.0585250854492188,-0.2964630424976349,-0.7680364847183228,0.5668932795524597,0.1604062765836715,-0.2475904673337936,-0.2991209328174591,-1.2519365549087524,-1.1129356622695925,-2.1476035118103027,-1.0338642597198486,-0.6812180876731873,-0.9588446617126464,1.106906771659851,-2.377230644226074,-1.2542123794555664,0.1827128827571869,0.1949857741414538,0.1652546073934688,0.6146566693592194,-0.13629100083692894,-0.062079641854262145,-0.17879461935980723,-0.5068744973452498,0.18610709433284678,-0.4684687508337917,0.48381798412296373,-0.17822221048382705,0.8520934567448873,0.30322917610729744,-0.27122759968443605,0.2471696692557545,-0.30554629522960675,-0.24894994406864204,0.27602850154087777,-0.007279310385640907,-0.21541890248301518,0.2976830115804689,1.0814989
lh_Pole_occipital_thickness,-1.6121374368667605,0.9532815217971802,-1.5338521003723145,-1.859045386314392,0.0290596187114715,-1.0392959117889404,-0.8068374395370483,-0.8384171724319458,-0.1206622645258903,0.2184979617595672,2.7774832248687744,-1.3121675252914429,-1.1119656562805176,-0.8193193078041077,-1.479048490524292,1.6173672676086426,-0.3072400689125061,-0.6196097731590271,1.7765449285507202,0.6391106247901917,-1.7383577823638916,-2.2736082077026367,0.1822309643030166,-1.146952748298645,0.1845790445804596,-2.740985155105591,-1.2653722763061523,-1.1327914797484222,-0.38129945262380094,2.1629454712756635,-1.172138962598656,-0.9893271521137966,-0.08927885588271618,-1.589845602841697,-0.40245328404476527,-2.401188355566217,-0.0022379031749516975,-0.27284295970003847,0.5242447955871093,-0.33413455813563264,-0.10301391035691845,0.5380198542565502,0.35886216161729784,-0.690114657061875,-0.6069618671886164,-0.4241440534874463,-0.5818501803592664,-0.9895708028132637,1.4740065
lh_Pole_temporal_thickness,2.96582579612732,-1.7541934251785278,0.8487529754638672,1.8265742063522337,-0.5433894395828247,1.7114753723144531,-2.122523784637451,1.1704115867614746,-2.508829116821289,-2.5722339153289795,-0.8514894247055054,-0.0651485472917556,2.317502975463867,0.1013093143701553,1.4220898151397705,-1.6310575008392334,-0.9078170657157898,-0.7845052480697632,-1.6764284372329712,0.1111650243401527,-0.6644916534423828,0.9402668476104736,-1.9021869897842407,-0.614550769329071,-0.29248908162117,1.3492090702056885,-0.818732500076294,1.1492726747022988,-0.8923902264251864,-1.2320096111940588,0.09753184030928765,0.08383012936741337,-0.08080006256588568,0.41712827459918156,0.10904936086080798,0.5712825452420113,0.8073387695978848,0.6075383273035533,-0.16058463274814042,-0.09993919504138812,-0.4805572416637104,0.007756243469675383,0.21875948903545592,1.1039956739530368,0.18487888448924847,1.1687506146133626,0.8672180995705026,-0.2668406566098109,-1.8561212
lh_S_calcarine_thickness,-0.6374586820602417,1.2500908374786377,0.7063560485839844,-0.1490652859210968,-0.2898358106613159,0.8414703011512756,-1.3637361526489258,-1.7990871667861938,0.5823016166687012,0.3490366339683532,1.8532544374465945,0.1898130625486374,-1.131341576576233,-0.0396173261106014,-0.3249039053916931,1.721666693687439,-1.2652857303619385,-0.7323249578475952,-0.3237963616847992,0.0410193018615245,-0.8330429792404175,-1.8565654754638672,-0.6975138187408447,-0.5234240293502808,0.0005656135035678,-0.1376309543848037,-0.9781634211540222,-0.8846631486156609,-0.10956266487447813,0.9254844524346457,-0.5803373359424381,-0.6297911856289994,0.06845242906459323,-0.4071577421273152,-0.18994607738040362,-1.0050861200433405,-0.32513761045128886,-0.22696537956935148,0.2275972772951425,-0.18496426579760833,-0.25919726986970376,0.20885081715028292,0.17082662007036675,-0.7450967139279042,-0.07864464129320885,-0.6471853959620487,-0.5693868341273027,0.3127569317867141,1.2538146
lh_S_central_thickness,-0.8610764145851135,-0.7228418588638306,-0.8554337024688721,-1.0412602424621582,-1.3415288925170898,-0.3012743592262268,-0.2270476371049881,-1.5670101642608645,0.7350699305534363,0.6703832149505615,1.0067673921585083,-1.6312189102172852,-1.267496943473816,-0.3470840454101562,-0.1797497272491455,-1.7581055164337158,0.1468045264482498,-1.035080909729004,-0.5707287192344666,-1.7657129764556885,-1.5149396657943726,-1.3142852783203125,1.2503032684326172,-0.6419780850410461,-1.9056440591812132,-0.7024592757225037,1.4875856637954712,-0.7056856648445783,-0.3099147286126308,0.4234883468413965,-0.8782928471905441,-0.7927242571645546,0.24625946078819178,-0.6466237915446983,0.2695115601649782,-0.9554370339060373,-0.259309407369318,-0.35420466431110786,0.7833820556403446,-0.24994784186174554,0.551741398032179,0.518460545557131,-0.7661901971654231,-0.27918387611745243,0.7277593158574933,-0.1986387470495287,-0.20236061128121235,1.133656553464064,2.0117226
lh_S_cingul-Marginalis_thickness,-0.5209565162658691,-0.5300770998001099,-0.5732675194740295,-0.4710941016674042,0.1183251440525055,-0.4300589859485626,0.2392007261514663,0.2566157579421997,-0.1638547629117965,-0.189781904220581,-0.4753120243549347,0.2067115306854248,-0.694191575050354,0.1051409766077995,0.1229920908808708,0.058573018759489,0.2139310389757156,0.3008868396282196,-0.3048254549503326,0.1008145362138748,0.796485424041748,0.1708715409040451,0.640683650970459,-0.3721872866153717,0.5067452788352966,-0.4932555556297302,0.5057056546211243,0.49884803590624166,0.21822676230592095,-0.35575261511896894,0.23903922337588873,-0.05596004130834377,0.13061356968626928,-0.20522783958956828,0.025368279969486256,0.6186815495801037,-0.0669260369006101,0.4620724202253266,0.4574934900277954,0.027173629119715347,-0.10019798568404945,-0.3703984254446149,-0.39904903835933486,0.4955732384601611,-0.0013298497943839006,-0.5971609868317613,-0.2897331323992304,-0.3527998837051393,-0.3272316
lh_S_circular_insula_ant_thickness,0.6251065731048584,-0.240189328789711,0.0188741106539964,0.1392303705215454,0.3900299966335296,0.9628028273582458,-0.1947965174913406,0.0841501727700233,0.3704464137554168,-0.243736445903778,0.0065039382316172,0.7519893050193787,1.0583350658416748,1.8889082670211792,1.418009877204895,-0.1367274671792984,0.500439465045929,0.3542061746120453,-0.9385375380516052,-0.6545917987823486,-0.238508865237236,1.238990306854248,-1.0033451318740845,1.8696720600128172,-1.0562939643859863,0.7474952340126038,0.3040924370288849,-0.30198994268786317,0.6299599893118955,-0.4996150850816381,0.4761240328342423,0.3827366834061027,0.10275838986595699,0.18657816717521003,0.8229126748406538,1.0910113548941835,-0.25402226034081327,-0.12496596864568241,-0.5894880985410234,0.1994317382971926,0.19803542036104105,-0.17778858102374967,0.9249461883391964,0.060725106016803324,0.4463240345861957,0.40247207276418145,0.19404973374442436,0.8917823092770316,-0.8628708
lh_S_circular_insula_inf_thickness,1.002172827720642,-1.2768677473068235,-0.1452807486057281,0.2750002741813659,0.393305629491806,1.5499310493469238,-0.4338791370391845,0.5637938976287842,-0.7052181363105774,-1.7119016647338867,-0.0934991538524627,0.9517311453819276,2.253631353378296,1.4544109106063845,1.1360350847244265,-0.9835577607154846,-1.1165651082992554,0.8369893431663513,-0.752514123916626,0.0298186969012022,-0.8140671849250793,0.4348735511302948,-0.5162045955657959,-0.0447670221328735,-0.7263420820236206,1.0602858066558838,1.6821978092193604,0.8433802715422426,-0.24786959701822792,-0.5089585805547939,0.025355130090393127,0.19963862819136347,0.07041856590176813,-0.02654723548044328,0.2570046818910624,0.666223584637869,0.17815968793909365,0.14386725747979376,-0.3124799972630555,0.3364500930750091,-0.4836506395595241,-0.002374855013051125,0.08615321570574881,0.2593408090241024,-0.012782538498437218,0.3075566972489594,0.24856067159048473,-0.0909379431033916,-0.470677
lh_S_circular_insula_sup_thickness,-0.145912691950798,-0.6214576363563538,-0.773399829864502,-0.5814194679260254,0.7333802580833435,0.2173114567995071,0.4421928822994232,-0.3291659355163574,-0.0629253536462783,-0.5195197463035583,0.3152584731578827,0.5630558729171753,1.2563707828521729,1.7622535228729248,1.370550513267517,-0.020941449329257,-0.2972088754177093,0.0428328551352024,-1.0043179988861084,-0.5496077537536621,0.7915820479393005,0.902578592300415,-0.6755890250205994,1.2997294664382937,-0.593984842300415,-0.7617969512939453,1.7548179626464844,0.6468359577387119,0.43179006592158575,-0.12683649015420376,0.6229397895452279,0.4852309762177219,0.6817378850899207,0.16354685042689335,0.9374978982156716,0.5697453830890531,0.25279068960840895,0.08796058384824745,-0.5661909688001362,0.2995326560837954,-0.4626976131324387,0.2062707052094673,0.054604620892809465,0.7795476428786321,0.3150728927932185,-0.028894795631957744,0.20678779757750537,0.2182165652125583,-0.524636
lh_S_collat_transv_ant_thickness,0.8006962537765503,-1.7968143224716189,0.073045440018177,0.3033086359500885,0.514082133769989,-0.0596005283296108,-1.4382511377334597,0.382624864578247,-1.546743869781494,-1.462394118309021,-0.1375962346792221,-0.5651268362998962,1.4069050550460815,1.004563331604004,1.0377447605133057,-1.6527879238128662,-0.4347047507762909,-1.329872488975525,-2.220970630645752,-0.2685991525650024,-0.1797225326299667,-0.0211272668093442,-1.1876013278961182,-0.032998863607645,-0.0381798334419727,0.1303373128175735,-1.0372717380523682,1.249801944945329,-0.909254280488672,-0.4904268952693697,0.16417274522387604,0.5739591869823296,0.08675407500012844,0.7216093163545287,-0.11360819518859815,0.9272548926528208,0.12007660565768363,0.24881506210530957,-0.5851560207256309,0.15089852437986312,-0.8426994546825233,0.48943375147612506,0.04290169675199229,0.3053317249376351,-0.38701005906670943,0.0815721377286951,0.09093391315771973,-0.49030030665326346,-0.7290673
lh_S_collat_transv_post_thickness,-1.4546749591827393,-0.252017080783844,-1.7169384956359863,-1.7217227220535278,0.0660092011094093,-1.1288058757781982,-0.1971917003393173,-0.8269641995429993,0.2089388072490692,0.4924132823944092,1.8658088445663448,-0.2086195200681686,-0.4618853628635406,0.2212470024824142,-0.4327086508274078,-0.996415674686432,-0.5291720628738403,-0.7544698715209961,-0.1314262151718139,0.1673130989074707,-1.2122386693954468,-2.114001989364624,-0.1753237545490265,-0.2327091842889785,0.5979869961738586,-0.0842157751321792,-1.2260828018188477,-0.6791254457985807,0.32919911831565585,1.808209772359645,-0.860176132046342,-1.4633716299865533,-0.8287268387303264,0.32989358206103203,0.13484130125055435,-1.9594670533626597,0.4795293183710455,-0.48927532201402524,1.623355239952829,0.18313684312627507,1.0070497501628322,1.0068391012964946,1.4407595267161284,-1.3601439093600176,1.4415389250719726,0.7639886228624293,0.06918122924099412,2.2580810157520634,1.0037346
lh_S_front_inf_thickness,-0.7323077321052551,0.2314012348651886,-0.6817916035652161,-0.7810803055763245,-0.6005988121032715,-0.714485228061676,0.1825367212295532,-0.9840394258499146,0.9043987393379213,1.3542715311050415,0.2600047588348388,-0.1031889766454696,-0.9316371083259584,0.1717780381441116,0.4573379456996918,-0.8706790208816528,2.1064374446868896,-1.1676244735717771,-0.1022761762142181,-1.863439679145813,-0.2508907616138458,0.3163299858570099,-0.7144296169281006,0.1808796525001526,-2.267620801925659,-0.3964574337005615,0.0929647833108902,-0.0383150944247544,0.39501627125728717,-0.03717963144846716,-0.13719977628726146,-0.42437623725846035,-0.4388367670731513,-0.16611606725745273,-0.09251237771522006,0.47985564728670427,-0.3159919454433335,-0.22247327058007194,0.6789684168183006,-0.1954090179520421,0.8099588385184916,-0.17716582071599576,-0.20639437562811472,-0.8650867585517225,0.05818285858652548,0.1293192947669858,-0.0694815149175137,-0.11582224388008466,-0.07567358
lh_S_front_middle_thickness,-0.7590869665145874,0.6364765167236328,-0.909342885017395,-0.8661648035049438,0.1846442222595214,-0.8834578990936279,-0.0536420531570911,0.0732609257102012,0.7036744356155396,0.9885443449020386,0.1186301037669181,0.0693098604679107,-0.3582036793231964,-0.1733317226171493,0.651037871837616,-1.050747990608215,1.5320380926132202,-0.559281051158905,0.6609436273574829,-1.346805453300476,-0.4013563692569732,0.8542773127555847,-0.0818563774228096,0.3148030340671539,-1.988020658493042,-0.2870564460754394,-0.3338669538497925,-0.0016748937528054397,0.7306429658673128,-0.4747297117949154,0.36193414525926315,0.33365673073541485,-0.007843304593398059,0.1520591056336483,0.124504011614494,0.7873771963075318,0.381890852785732,0.4641503765086017,0.5199876368145463,0.027084879665750815,0.5352083575361202,-0.47262920896800437,-0.005072525743825551,1.0705053072391468,0.4164180973504628,-0.23874867302380026,-0.14037032172987235,0.3977334434598006,-0.7344664
lh_S_front_sup_thickness,-0.8871929049491882,0.1099701076745987,-0.9235020875930786,-1.0474196672439575,-0.3136794567108154,-1.0777733325958252,0.3529742062091827,-0.6495184302330017,0.3234905898571014,0.7940769195556641,-0.458032876253128,-0.3183729946613312,-0.8497982025146484,-0.4150846898555755,0.3025575578212738,-1.1785993576049805,1.960783123970032,-0.3140586912631988,0.1128001511096954,-1.409594178199768,-0.612084150314331,0.524053692817688,-0.5276176929473877,0.0927304401993751,-1.833417296409607,-0.5865963101387024,-0.2505753636360168,0.0361305594817743,0.9079578941291871,0.04940293471517191,0.0754897566257963,0.21145056518830505,-0.0721289541306444,0.2834776597219842,0.19147739510631928,0.25234841976550665,-0.14928913023361817,0.025323824532879343,0.033506600117540385,0.04518747497380366,0.1885319589042435,0.11045718585207376,0.004371405669590499,0.23040814762166478,0.28125615749268634,-0.3541912820090054,-0.11148535323372748,0.5117732311442983,-0.4872993
lh_S_interm_prim-Jensen_thickness,-1.174079656600952,0.4782850742340088,-1.5706326961517334,-1.3380156755447388,1.7018320560455322,-1.3018481731414795,1.0355218648910522,1.0889875888824463,0.0772434547543525,0.6195719838142395,-0.1315130889415741,-0.4591704905033111,0.6908113360404968,-0.8124070167541504,0.022550530731678,-0.52945876121521,1.0264638662338257,0.2979378700256347,-0.3413310647010803,1.2402244806289673,0.7977829575538635,0.5392383933067322,0.6949590444564819,-0.541685938835144,0.9148384928703308,-0.0489198938012123,-0.3181919455528259,0.19161443821976598,-0.4614431931765103,-0.4861615470408812,0.2497647186641404,-0.34230613804944215,-0.8902221081952649,-0.3107679270950638,-0.6987417012803356,-0.8484481645636008,0.0179058663340966,-0.23691423603952474,-0.5603736301846115,-0.46000524519369856,-0.10923020478984362,-0.7277313719443235,-0.603819119439636,-0.24773826979974584,-0.8525394194716417,-0.49608169206661173,-0.4419807305958873,-1.325475899514197,-0.53448033
lh_S_intrapariet&P_trans_thickness,-0.8582448363304138,-0.4763124883174896,-0.6568810343742371,-0.5857764482498169,-0.0060960100963711,-0.9088597297668456,0.0849255621433258,-0.7553555369377136,0.4120932519435882,1.200971245765686,0.0756089985370636,-0.4227818548679352,-0.7191615104675293,-0.5140855312347412,-0.163456842303276,-0.9809809923171996,1.3583803176879885,-0.8190894722938538,-0.5649725794792175,-0.1238874942064285,-0.4969750344753265,-0.496954083442688,-0.0942184925079345,-0.0335631892085075,-0.5512776374816895,-0.8208751082420349,-0.8393654227256775,-0.01873809128116069,0.2633736579399111,0.48346290421545635,-0.06859125953637552,-0.2312124134659499,-0.5307403118389282,-0.05222764456981845,-0.2011123708979439,-0.8324398407517628,-0.0018354892532348138,-0.14168738855173113,0.4572628782901436,-0.042860962234526796,0.03875633395698419,-0.15913996238401001,0.011893409710025393,-0.08216117637449703,-0.0843308370701995,-0.3715586728056599,-0.28386001471222855,-0.07726045206328415,0.3855009
