,,ni3-FDOPA-DAT-D1-NMDA,ni4-GI-5HT1b-MU-A4B2,ni5-VAChT-NET,ni6-CBF-CMRglu,ni9-D2,ce3-Micro-OPC,ce4-In3-In2-Astro,ce5-In6-Ex2,ce9-In8
"Δ(16,21)",lh_G_temporal_middle_thickness,7.513835859290774e-05,-0.0020035956132174494,-0.00013850557286548132,0.0006484965232256175,0.0004995156213609339,-0.0008222449378771507,0.0011722867591840123,3.834275523101338e-05,0.0003156994814944511
"Δ(16,21)",lh_Lat_Fis-ant-Horizont_thickness,-0.00017605807827594452,0.00039722092737554116,0.00025395870719324004,-0.0003258931506664037,0.00032429005585149495,0.0006012996688724154,0.0015418378565956598,0.000528344294108276,-0.0003534891859276988
"Δ(16,21)",lh_Lat_Fis-ant-Vertical_thickness,,,,,,,,,
"Δ(16,21)",lh_Lat_Fis-post_thickness,-0.00020090111704803432,-0.0004561952681066163,6.933402242344233e-05,-0.00037456810455267775,0.00010337670540289459,0.0013624458322159284,-0.0012704480530573228,0.00045736622994759293,-0.00014037886306905722
"Δ(16,21)",lh_Pole_occipital_thickness,-0.00020473350674118929,3.694863823761052e-05,0.00013650914789202495,0.00034921594123011115,-0.0004945831835449811,-0.0007198724289282921,0.00029659886496564286,0.0002370686225710468,-0.00033353781228593823
"Δ(16,21)",lh_Pole_temporal_thickness,4.777301028900671e-06,-0.0010929888766471503,-0.0011092198770248918,-0.0007654891319106606,0.0021673130320865146,0.001841059319910146,-0.0017044036405061275,-8.630776851842499e-05,0.0003296977074377823
"Δ(16,21)",lh_S_calcarine_thickness,-3.6883442644831954e-05,-0.001373454816082198,0.00012671465312538016,-3.6712673734722034e-05,0.001688346366255089,0.0005105294766659246,-0.0012666952272536933,-0.00011811377377223681,9.89427279194828e-05
"Δ(16,21)",lh_S_central_thickness,-0.00016620327813242353,0.0014477598113290559,0.0004087724434055119,-0.0010410963850778013,0.0011594341987758439,0.0010202159339279225,0.000167874015586697,-0.0001490279854547069,0.0004291254274390588
"Δ(16,21)",lh_S_cingul-Marginalis_thickness,5.3735832031241715e-05,-0.0009757586277390831,-0.0009162495908191792,-0.0005196500013987145,0.0004348339620019216,0.0023594782432229504,0.002931349486879349,-0.00014502619341629983,-7.710461804320834e-05
"Δ(16,21)",lh_S_circular_insula_ant_thickness,-0.000474560905859088,-0.001165642909390658,0.0008014770775287144,-0.0007636608722416047,-0.0012609495531909418,0.0015949883342395235,-0.0034762649149108447,0.0007131901030297885,0.00013341568326504655
"Δ(16,21)",lh_S_circular_insula_inf_thickness,-0.00020795203751651677,-0.0017574842400285215,-0.00030893193087535437,-0.000733127408252817,-0.0012592261776518416,0.0015838005776381368,-0.0008867164716053356,0.00014176466652151588,0.00015216818166375636
"Δ(16,21)",lh_S_circular_insula_sup_thickness,-0.0001625566460844996,-0.0006070734037181141,-0.000541411256744749,-2.9472817833060827e-05,-0.0005519619568362735,0.0022797183292075987,0.0011680907207455918,-0.0002351777159996099,0.0006833158426196584
"Δ(16,21)",lh_S_collat_transv_ant_thickness,-2.767776375465006e-05,0.0010933652283146526,0.00037697237330564307,0.0002729164012276516,-0.0014075162640031832,0.0005199561024632291,0.0003227435048173601,-0.00027619310277544364,-0.00011126135413510978
"Δ(16,21)",lh_S_collat_transv_post_thickness,-0.00034381093217695363,-0.002212656746229457,0.0015365043742097267,-0.0004487942742786924,-0.0014696209732615144,-0.0007002559281535543,-0.0020027069981809094,0.001492117012694933,9.373573881937824e-05
"Δ(16,21)",lh_S_front_inf_thickness,-0.00029566717496356046,-0.0001283334808772317,0.0014890691696012003,0.00024101626466943235,-0.0007208545981976025,-0.0014005392035004935,-0.0035601220999741078,0.000988709113076542,-0.0009699478622837779
"Δ(16,21)",lh_S_front_middle_thickness,-9.243764345800987e-06,0.0015898810484477055,0.0006685096850678404,0.0008283797907126522,-0.0009325407582071316,0.0016132758905620936,0.003307790027533848,0.0002994214371462717,-0.00021758042160063135
"Δ(16,21)",lh_S_front_sup_thickness,6.894487247138814e-05,-0.00021318178953151634,-0.00037755245190337905,-3.082794132292649e-06,0.0009472952024425912,0.000540185019442592,0.0003048318618371036,-0.0002738760444344901,-0.00017646656053196125
"Δ(16,21)",lh_S_interm_prim-Jensen_thickness,3.303316367304909e-05,0.0043565805168591515,0.0005406871409164085,0.0005532036225923964,-0.0011501910091914654,-3.6724701176060054e-05,-0.0015342969245979964,-0.00022851493183598248,-0.000641577289715034
"Δ(16,21)",lh_S_intrapariet&P_trans_thickness,5.279601116491006e-05,0.000298199316018502,0.0006955475103822273,0.0011876824816153715,-0.0015232072978076418,0.0006682293160653087,0.0003544903434905579,9.07133164986737e-05,0.00017057670565589697
"Δ(16,21)",lh_S_oc_middle&Lunatus_thickness,-0.00019648723875681506,-0.00014179289344807763,-6.418817070211191e-05,-0.0005675516909636608,0.0012531971925020223,-0.0023289098019383635,-0.0008792088281029016,0.0003288600434350787,-0.0006723435957360566
"Δ(16,21)",lh_S_oc_sup&transversal_thickness,0.00021995894765731994,0.0001521889690436068,-0.00021377665217714795,0.0008124451086239277,-0.0011171068666342918,0.00265973107237414,0.0008643929748438257,-0.0005780290262298315,0.0010147519427435615
"Δ(16,21)",lh_S_occipital_ant_thickness,-8.609310245658378e-05,-0.0007970535904718232,0.0003771871341026259,-0.0002749130909205505,0.00046875556215193043,-0.0037872997973110827,-0.0018152930866727306,0.0006881479481524663,-0.0006031305174956231
"Δ(16,21)",lh_S_oc-temp_lat_thickness,0.00012971169454310816,0.0002637516055877774,-0.0002900821069409011,0.0006708848787844099,4.968847203100368e-05,9.959804858606855e-05,0.0009117508107908956,7.533412274832521e-05,-5.300485355076018e-05
"Δ(16,21)",lh_S_oc-temp_med&Lingual_thickness,-4.653172491377901e-05,-0.0006492172505755608,4.577087644503687e-05,-0.00025877755577919173,0.00022280469970652368,0.0006786324304022089,-0.0007733779162019082,-0.0001333874039634482,-0.0004176596851960396
"Δ(16,21)",lh_S_orbital_lateral_thickness,0.00017249077405740235,0.003185477851059819,0.0002813974956660352,0.0009733853692694104,0.001330492991801397,-0.0001244529838454224,0.00222562988836867,-0.00011144702799816691,0.0007756797267301843
"Δ(16,21)",lh_S_orbital_med-olfact_thickness,0.00022951737416684187,0.00041321984210040963,-0.00020840111717551624,0.0007958315726927512,-0.0004887531399098005,-0.00041959670542949384,0.0006528064224616097,-0.000148384880194221,-0.00018819471894434073
"Δ(16,21)",lh_S_orbital-H_Shaped_thickness,9.589855122848004e-05,-0.0009296707004590316,-0.0006147279046965284,9.897786894079094e-05,0.0004068665942104678,-0.0011365669880691008,-0.00033260201021934055,-0.00016261236037037538,-0.00018896739267950866
"Δ(16,21)",lh_S_parieto_occipital_thickness,-1.6758538892970576e-05,-0.0007285057830326361,-0.0001942510910314943,0.0001908079564363098,0.00045623396879973174,0.001150494211692988,0.00021487460142474019,-0.00010721311456345431,2.8689941056897483e-05
"Δ(16,21)",lh_S_pericallosal_thickness,0.00013002742705140076,0.004786256369057851,0.000872945158631077,0.0045595272158262656,-0.00299984542131106,-0.0007820858863432367,0.0013021119023374408,-0.0007025613639733679,0.00021241470606177086
"Δ(16,21)",lh_S_postcentral_thickness,0.0002145541214064045,0.0006948871911662304,-0.00042822204136159364,0.0005450916881038423,-0.0004912898971523305,0.0009105673500255339,0.002171777482063663,-0.00046160967821952045,0.0005092367864062142
"Δ(16,21)",lh_S_precentral-inf-part_thickness,3.396912238970429e-05,-0.0006048715961287539,-0.0006018313570174613,-0.0008758809093082527,0.0005086062136301153,0.001589275069017744,0.0010988109164064563,-0.00018888745790555939,0.0001059305878253862
"Δ(16,21)",lh_S_precentral-sup-part_thickness,1.6061883983040787e-05,-0.0003482761478269987,-0.00043028941996703027,-0.0002673931732253554,0.0005027280905594636,0.0001882652150902893,0.0002119098285962434,-0.00039976559919004465,0.0007934617842006338
"Δ(16,21)",lh_S_suborbital_thickness,4.781634529901074e-05,0.0013216046264933126,-0.0002765861680392827,0.0006698626243722486,0.00084188516579424,-0.0007751829164560596,0.0037386653854782764,-0.0005777446526560419,0.0008226762438485642
"Δ(16,21)",lh_S_subparietal_thickness,-7.368908907266769e-05,0.0004936467371922208,-9.549724014308938e-05,0.00014248318392565476,0.0006826985503412333,0.0008840425390482382,0.001383893074618326,-6.193955352910147e-05,-0.0004994518665455139
"Δ(16,21)",lh_S_temporal_inf_thickness,-7.016257238483953e-05,-0.0008629774758252516,-0.00011563954119475639,-0.0005020121554300365,0.0009953696896401257,-0.0002783209327713969,-0.0015507249064809006,0.00031982937327738187,-0.0005188301801196671
"Δ(16,21)",lh_S_temporal_sup_thickness,-0.00015624032439269867,0.0010598676488550278,0.0004612475353637409,-0.00033386464578198313,-0.0002930881387667797,0.0013807810888482354,-0.002571914584277659,-5.313043294368283e-05,-0.0001585302581894564
"Δ(16,21)",lh_S_temporal_transverse_thickness,-1.6635354337376368e-05,0.0024062431446189754,0.000659994807178016,-0.0006215574246343156,0.00019507816685092674,0.0020525177059830535,0.002034541477127779,0.00014801853739731044,-0.00029438144691828344
"Δ(16,21)",rh_G&S_frontomargin_thickness,-0.0002707196245563398,-0.000313852973414689,0.0003124458763779647,0.0005882753918220393,-0.0015370444065887015,0.0019185027625739856,-0.0015544600636468071,0.00045778710422310354,-0.0010230028019545256
"Δ(16,21)",rh_G&S_occipital_inf_thickness,8.928467682638164e-05,0.0006049403169591377,-0.00024733525023197533,0.0008857399354535514,-0.00010168577791748457,-0.0008404595063015406,0.0022343145614156165,-0.0002613872321240024,-4.151249860009226e-05
"Δ(16,21)",rh_G&S_paracentral_thickness,0.0004119062572160749,-0.0014565997979906313,-0.0010442399854879714,0.0013321384279459322,-0.0015984232959094756,-0.0015212928557497042,0.0012402063543677892,-5.571814147870696e-05,-0.00026074176589312853
"Δ(16,21)",rh_G&S_subcentral_thickness,-1.9709879343861314e-05,-0.0019072436994506635,-0.0008912337307116873,-0.0006657302967784592,0.00028302274901837593,-0.0005661231567881501,-0.0014749041043749522,0.00024356959136251355,6.178515683915448e-05
"Δ(16,21)",rh_G&S_transv_frontopol_thickness,0.00016190144052044553,0.0035792039154531607,0.0005722502917421789,-0.0008372964435325835,0.0014493222671775573,-0.0012970485735182904,-0.0006756048116723055,-0.00012331602482475862,7.347111975771967e-05
"Δ(16,21)",rh_G&S_cingul-Ant_thickness,-1.1319500915103753e-05,0.0011652736730959068,-0.0003211768482810455,6.887242812218808e-05,0.0006903496402875173,-0.0003083612167239687,0.0033420520622107312,-0.00017597839828279588,-6.545618295735259e-05
"Δ(16,21)",rh_G&S_cingul-Mid-Ant_thickness,-0.00014083967798322536,0.00043660732444458436,0.000952007400471435,-0.0002537016102270931,0.0005331330640102536,0.0017929158916332316,0.0036218695341198835,0.0003375454078009474,0.0001398206014395567
"Δ(16,21)",rh_G&S_cingul-Mid-Post_thickness,3.4292879880340466e-05,-0.0011478012840119393,-0.0012524671678409566,-0.0007127937345460522,0.001804883833958295,-0.0004961673125772788,0.0021780855390332206,-3.191511612423911e-05,-0.00041249310267179456
"Δ(16,21)",rh_G_cingul-Post-dorsal_thickness,0.00011946889008816741,0.0016008987297303975,-0.0003347731260261583,-0.0007565488674959875,-0.0012461628318143035,-7.395735253504232e-05,-0.0028754800659494505,-0.00021121708227527652,0.000565251046790137
"Δ(16,21)",rh_G_cingul-Post-ventral_thickness,8.820841390884057e-05,-0.004546670086531521,0.0013547583946667899,0.0015547797689702686,0.00017437367447394048,-0.0011181833783474489,0.0023578189889512796,0.00035376971465191087,-0.00042462579489621274
"Δ(16,21)",rh_G_cuneus_thickness,1.2845157488217823e-05,0.0005956648170988045,-0.00022083586017101337,-0.0008773013611053648,-0.0004299194971825668,-0.0015882367505839524,0.0011477112889665582,0.00029116643268720446,-0.00024304105468832965
"Δ(16,21)",rh_G_front_inf-Opercular_thickness,-2.8056885878501026e-05,-0.00028667134510026657,0.000513472275522845,-7.087912775263078e-05,-0.0007208340625037418,0.0017785586953116828,-0.0008219009260149214,-6.192079923327681e-05,0.0002343689701416289
"Δ(16,21)",rh_G_front_inf-Orbital_thickness,2.029031101296458e-05,0.000965295795934025,7.148185583958494e-05,-0.00022986518499706204,0.0005322996012263985,-0.002715096892493867,-0.0009121400943914726,0.00019003697727033517,0.00037359220772907945
"Δ(16,21)",rh_G_front_inf-Triangul_thickness,-1.2079454522761351e-05,0.00138336862500937,9.925515568726465e-05,-0.00027533289434715155,-0.00016104386985087843,-0.0013582087913736017,-0.0020655524654916123,0.00026773732997620314,-0.0001173944276130802
"Δ(16,21)",rh_G_front_middle_thickness,-0.0001275388077917744,-0.0017622957468897485,-0.00021140304304630847,1.1226175575678593e-05,-8.377863511621272e-05,0.0010217254479526136,-0.000422890630604314,-9.997644119554006e-06,0.00021118764913545182
"Δ(16,21)",rh_G_front_sup_thickness,0.0001666695663242318,0.0006717418774561355,-0.00015923972239896902,4.527426081653643e-05,-0.00013294993216406495,-0.0006047099480417165,0.0009385274582382544,2.2139180647990503e-05,3.474851096488263e-05
"Δ(16,21)",rh_G_Ins_lg&S_cent_ins_thickness,-5.418310652846939e-05,-0.0001639513308596026,0.0009272437681499702,-0.001566937868875632,0.0020334874751052508,5.584508007477201e-05,-0.0029278147841887738,0.0006867677101314185,-0.0007183470004018359
"Δ(16,21)",rh_G_insular_short_thickness,0.0002798486659776056,0.000699594365871279,-0.00036133375379608645,-0.000721139055649838,0.0018475555433638893,0.0003255901769565715,0.00020318763940459922,-0.0005619947185254506,0.00029690332822460835
"Δ(16,21)",rh_G_occipital_middle_thickness,-0.00011723807841999487,-0.0007694506168960911,0.00043562726327658896,0.0009673491451685987,-0.0011999211450677734,-4.139708251046925e-05,0.0003979333109770562,0.00018515336061313697,-0.00015932751932322062
"Δ(16,21)",rh_G_occipital_sup_thickness,-0.0001737985202895989,0.0005325870372864111,6.924614498055037e-05,-4.819687353216362e-05,0.0002543426597108357,-0.001415760133083966,-0.0006319774990516183,7.136861203817929e-05,-0.00012263339718332836
"Δ(16,21)",rh_G_oc-temp_lat-fusifor_thickness,0.00010544540923396184,0.0004417544441647249,-0.00028618775101452165,0.00014761304569030007,-0.00017187428406337246,-0.0014692920604236805,0.0006081154788547052,3.605849543317566e-05,4.463764855957078e-05
"Δ(16,21)",rh_G_oc-temp_med-Lingual_thickness,9.833381111819597e-05,0.001381364477961073,-0.0007695944770234435,-0.0004848737417129899,-0.001778015841569655,0.00047131380427804445,0.0018270081903137003,3.716281693991533e-05,0.0002566985606615446
"Δ(16,21)",rh_G_oc-temp_med-Parahip_thickness,-0.0002111110567471217,0.001286918988262639,-0.0003861952734625232,-0.0008073716597919991,0.0005733085071633849,0.003389632101457328,-0.0010702214902200266,0.0002481016884552439,-6.804986161172439e-05
"Δ(16,21)",rh_G_orbital_thickness,-6.614294442085222e-05,-0.002143381147674338,-0.00019822407404004525,0.00027149345065376543,-0.001410930346161049,0.001601173341329313,-0.0009861675141647382,0.00017158402374246526,-0.00013325596721969202
"Δ(16,21)",rh_G_pariet_inf-Angular_thickness,-0.00012649781860630052,-0.0014223230792575516,0.00017376594706981427,0.0002392857199676121,-0.0005929044471040812,0.0008379356526238071,0.00010509064458216061,0.00020955224329230818,1.7969797514217484e-05
"Δ(16,21)",rh_G_pariet_inf-Supramar_thickness,-3.6315627139616585e-05,-0.0009493629999978784,-0.0006035956005381524,-0.0015415699499728083,0.001549044530698901,-0.00037731176864862215,-0.0014753529736927784,0.00017354614082513292,-0.000294240472910573
"Δ(16,21)",rh_G_parietal_sup_thickness,0.00022325035422762762,0.0005492085761629843,7.836052452502365e-05,0.000395470126898053,-0.0007790746612627332,-0.0002443863859278271,0.00038486893713588627,-2.1041886353736355e-05,0.00011420261173904211
"Δ(16,21)",rh_G_postcentral_thickness,0.0003830867716606533,-0.00041208791363268535,-0.000615851902562508,0.000751760287492121,-0.0010828926432119856,-0.001837215080230905,-0.00023976590924107075,-2.320486741807376e-05,2.3965181661884244e-05
"Δ(16,21)",rh_G_precentral_thickness,-0.0003448140761612879,-0.0009677137881781046,0.0005909859565840572,-0.00035351578308251766,0.0003050698168578711,0.0021611694536922098,-0.0003463659171065482,3.099528838719501e-05,0.0005943821171743857
"Δ(16,21)",rh_G_precuneus_thickness,4.555338396628958e-05,0.0002980437443679332,6.830267423527103e-07,0.0007677206119806011,-0.0002513433992580791,0.0016915187578681913,0.0004544980302086006,-0.00027079884991225434,6.358314364472706e-05
"Δ(16,21)",rh_G_rectus_thickness,-6.975205123417594e-05,0.00047191669859956986,0.00060272761916072,-0.0005648978792484813,0.0023005589119470503,-0.002704445353807438,-0.0013922242367506894,8.222139852430421e-06,-8.13371928383641e-05
"Δ(16,21)",rh_G_subcallosal_thickness,-0.00026636608606444775,0.0012016508458438536,0.00032719583907069895,-0.00044680863822051456,0.0022845732019843978,-0.00021411967902171258,-0.0017142886442311975,-0.0002250375210691765,-0.000442999878381152
"Δ(16,21)",rh_G_temp_sup-G_T_transv_thickness,8.609601783605286e-06,0.0034071843688023504,0.001619255117328123,-0.0004939177850509582,-0.0006701118806204075,-0.0010262433342036748,-0.00031092703250572284,0.0003851874177387034,-0.000858712595197788
"Δ(16,21)",rh_G_temp_sup-Lateral_thickness,6.572384171339186e-05,-0.0002539935837563602,-0.0003074166723872288,-3.267710661913892e-05,8.73780200996814e-05,-0.000938872975232527,-0.0011975649084274877,-0.00017403920539381043,-0.00010873656249836203
"Δ(16,21)",rh_G_temp_sup-Plan_polar_thickness,7.52784798702024e-05,-0.0004811649464929457,2.2136370781810494e-05,0.0005440284395343675,-0.0004164249710278626,-0.0008143465907225842,0.0007296240953989942,-0.0004356066287239009,0.0003999245011433467
"Δ(16,21)",rh_G_temp_sup-Plan_tempo_thickness,4.392585628714904e-05,0.0008961349318362261,0.0009864157758292073,0.0009227459851470603,-0.0011923134931787274,-0.0011809560813512525,0.001142535296005491,9.547594855462485e-05,0.0003722119872323383
"Δ(16,21)",rh_G_temporal_inf_thickness,4.9288928870704074e-05,-0.0010428101005638367,0.00013001557856606727,0.0010041944789093947,-0.000560237239156703,-0.00038748816825587284,0.00023713700941961277,0.00012802611025002422,0.0003529994938425221
"Δ(16,21)",rh_G_temporal_middle_thickness,-4.794715700452701e-05,0.0012405549819666795,-0.0002629150205624674,0.00014700921026589847,0.0003977517481781878,0.0006573802849016187,0.0005411365187644804,-0.00016487289302037286,-0.00029032921141111667
"Δ(16,21)",rh_Lat_Fis-ant-Horizont_thickness,-9.704788992489707e-05,-0.00066928262082128,4.8849002793130425e-06,-0.00037680914110167774,0.00016658912629541334,-0.0009799687067299605,-0.00015197403032920706,0.0003449895216392357,0.0005791104792710125
"Δ(16,21)",rh_Lat_Fis-ant-Vertical_thickness,-0.00029242170175808845,0.0015102884855993197,0.000618287616109825,-0.00046620150140994944,0.0008452348548493218,-0.0038428757767298063,-0.003906783574412225,0.00048371100032097714,-0.0008870980769975483
"Δ(16,21)",rh_Lat_Fis-post_thickness,-0.00025368571608728324,0.002085249606473435,-0.0008831882050398532,-0.0010720982440060763,0.0007757291731207809,0.001905863927919315,-0.0005994927575384834,0.0005558484864914837,-0.00016178599806484367
"Δ(16,21)",rh_Pole_occipital_thickness,-0.00014209685264742616,0.0006788706662534116,0.00013071204626472974,0.00032811975634741003,-0.0008652773240271222,-0.0015191787020126003,0.000249020882712038,0.0002822041192606581,-0.0004595392714227056
"Δ(16,21)",rh_Pole_temporal_thickness,1.1263043146136908e-05,-0.0009975892003253675,-0.0011314304423775193,-0.0006988775030464349,0.0014898961200872814,0.0026784493964624526,-0.0016276030703782727,-8.904921744229757e-05,0.0003600502388710902
"Δ(16,21)",rh_S_calcarine_thickness,-3.6256097687283745e-05,-0.0016135872289857155,0.00020262141036092932,-3.142862573085603e-05,0.0015644509709872335,0.0007731085831440693,-0.0013662603456475395,-0.0001857426743412348,0.000183780163544197
"Δ(16,21)",rh_S_central_thickness,-0.00020075394314150036,0.00167925103546291,0.0006319202431153588,-0.001081805830649589,0.0002348224279749879,0.0009148381791396765,-0.0010056855326725095,4.868972561079821e-05,0.00039395630333667955
"Δ(16,21)",rh_S_cingul-Marginalis_thickness,8.488413405215861e-05,-0.0014897023865086192,-0.0008274146827070422,-0.000196823493577164,0.0006367252281169605,0.002045076649855076,0.003216867213030463,-0.00016530818908484096,-4.480780454770364e-05
"Δ(16,21)",rh_S_circular_insula_ant_thickness,0.00039541125442596817,-0.0001497789990845856,-0.0005343091314780959,0.00035271853694698527,0.000781895264402234,-0.0011161250905896494,0.0018229930491637653,-0.0005623622796550806,0.00023247472979956094
"Δ(16,21)",rh_S_circular_insula_inf_thickness,-0.000275384899015383,-0.0025738596829644293,-0.0003359470677946931,-0.0007772036377711906,-0.0005188408973207208,0.0014733075042477374,-0.0015419385189384231,0.00020411348980263998,9.101341201470277e-05
"Δ(16,21)",rh_S_circular_insula_sup_thickness,-6.085194392842566e-05,0.0005658430439836985,-0.0006984424723315355,0.0003397073887989391,6.184650916249076e-05,0.00030220736538607434,0.0016086448072200887,-0.00041503906029002544,0.0003860370218489659
"Δ(16,21)",rh_S_collat_transv_ant_thickness,-0.00013386805476274868,0.001187726617302265,0.000400007810907696,-0.000749319946353133,-0.0004652421132740458,0.0006980069202399148,-0.0015170646648777347,-0.00012590313622288553,-0.00039506721804125587
"Δ(16,21)",rh_S_collat_transv_post_thickness,,,,,,,,,
"Δ(16,21)",rh_S_front_inf_thickness,-0.0001879317968749121,0.0009844586129965985,0.0007650165640047633,0.00017003773789822998,-0.00019785641911999885,-0.00023380991217017075,-0.001992011319708463,0.0004979407828698476,-0.0007297274460148738
"Δ(16,21)",rh_S_front_middle_thickness,7.529922449307086e-05,-0.0004299898802039778,-0.0003889747080292605,-0.00025391434467980645,0.0013017606810109827,0.00017352949716683413,-3.4260065262345374e-05,-0.00031403961092346666,3.806729648268836e-05
"Δ(16,21)",rh_S_front_sup_thickness,2.1605619522403058e-05,-0.001636954720807722,-0.0003183832717470192,-7.948562177037197e-05,0.00027462797787850685,-0.0008962868519979614,0.00014407158755982627,-1.34577165540814e-05,-0.0001156857160472674
"Δ(16,21)",rh_S_interm_prim-Jensen_thickness,7.998379934328476e-05,0.002615630487198751,-0.00032016076994138484,-0.0001437617649959165,0.0009110243268334317,0.0010899252692673084,-0.00017783068185384804,-0.0006067243591663801,-0.00012242735625673032
"Δ(16,21)",rh_S_intrapariet&P_trans_thickness,3.360247142421974e-05,0.0002976316392589197,0.00047276139231244504,0.0005419637002869182,-0.00046063837710304256,0.00012739394206938773,2.7226243473250228e-05,0.00011094591573968665,1.8375285133178515e-05
"Δ(16,21)",rh_S_oc_middle&Lunatus_thickness,-0.0001277289952895458,-0.0017379472233224544,4.308750782461984e-06,-0.0002690762780525463,0.00036053860914344454,-0.0023220324647544414,-0.0007961033469454579,0.0004701989551280372,-0.00012141854740650021
"Δ(16,21)",rh_S_oc_sup&transversal_thickness,-1.8343859945226665e-05,-0.00023666692875991616,-0.0005082568199761862,-0.0003601050909578067,0.0009504090090475537,-0.00022356982923745286,0.00017670348697435695,-4.3400167130062256e-05,-0.00026764619078423896
"Δ(16,21)",rh_S_occipital_ant_thickness,0.00018741232407730457,0.0012583479087339353,4.964022042173305e-05,0.0008769028760230828,-8.02861994083498e-05,-0.000693131415358459,0.0010822597693583152,-0.0001427864079580031,4.069444611899328e-05
"Δ(16,21)",rh_S_oc-temp_lat_thickness,0.00015674195044980063,-0.0004162307572835554,-0.0004233327640559524,0.0008047467919000788,-1.0270857326657307e-05,-0.0022376696773885422,0.001322047247688092,-3.3974456498973155e-05,0.00011865702207187676
"Δ(16,21)",rh_S_oc-temp_med&Lingual_thickness,-4.667898313116467e-05,-0.0004063184324541655,3.594122978729103e-05,-0.0004786481351082769,0.0002502156105477736,0.0016611842904388444,-0.00037634453667016385,-0.00021684323177602674,-0.00028241456557774255
"Δ(16,21)",rh_S_orbital_lateral_thickness,8.967531236382664e-05,0.0018333202469847168,-0.00046425170646440667,-0.0002721572406864173,0.00011162742971349005,0.0006432953363668045,0.0021429556845617495,-0.00011399993977227046,0.0005845386002111402
"Δ(16,21)",rh_S_orbital_med-olfact_thickness,9.020149016601003e-05,-0.0018331301744223642,-0.0005971603577871638,-0.0007329127062053672,-1.660070009170886e-05,0.0010126502887925284,-0.0007618672268258249,0.00017948463605367213,-4.796098194000814e-05
"Δ(16,21)",rh_S_orbital-H_Shaped_thickness,5.4358936098942295e-05,0.0003008862545594883,-0.00048264372368345826,-9.99771334899216e-05,0.00036988867392882124,-0.0004184195443954,-0.00027739452995497946,-0.00017262492582411151,-3.120986729525377e-05
"Δ(16,21)",rh_S_parieto_occipital_thickness,2.180555694215186e-05,-0.0013685883455547346,2.9707499594862352e-05,0.0008089990090476423,0.00027395291888432025,0.0007678468897215733,0.00020917720367481102,-0.0002384793838192123,0.0006905210164968242
"Δ(16,21)",rh_S_pericallosal_thickness,-2.9961221609146188e-05,0.004008727802611151,0.0005820177286716549,0.0027020286551504673,-0.0018152009877265268,-3.335639282876779e-06,-0.0004317436986768907,-0.00039440130697593855,-5.598347088569752e-05
"Δ(16,21)",rh_S_postcentral_thickness,0.00013976514931132028,-0.00016735648344498588,-0.0005474510482296538,3.718553801603311e-05,0.0004175685300389573,0.0007894664348595745,0.0012229976720804295,-0.0002385020261847469,6.755698328121326e-05
"Δ(16,21)",rh_S_precentral-inf-part_thickness,3.580300306123274e-06,-0.0008853882173994673,-0.0003022739802439542,-0.000847168549821184,-7.810817088663852e-05,0.0018127606244407804,0.0006128181696232471,-9.92766813239579e-05,0.00015681197348135084
"Δ(16,21)",rh_S_precentral-sup-part_thickness,5.77742468161474e-06,-0.00019564202976921422,-0.00031506104960085657,-0.0002797717080813035,9.128056814677529e-05,1.972346378798298e-05,-0.00025057363175214065,-0.0003575212317490223,0.0008194515257979873
"Δ(16,21)",rh_S_suborbital_thickness,8.954514173291697e-05,0.0006422935829122831,-0.00018235031478348526,0.0008509709490843002,0.0004840693374334147,-0.0016184518222618557,0.004413477169207744,-0.000295187496636061,0.0005147004129365182
"Δ(16,21)",rh_S_subparietal_thickness,6.782899580901405e-05,-0.00029945818274574806,-2.8625452938892126e-06,-0.0003574280375557917,-0.0007133320574887712,-0.0007976990765711997,2.4146679854161746e-05,7.804353260358263e-05,0.0005148651783763031
"Δ(16,21)",rh_S_temporal_inf_thickness,-6.533375830104077e-05,-0.001307170721759926,0.0003335004764680842,2.6265510337165898e-05,0.00016789717930572323,-0.0008520415559395943,-0.0008424109670364735,0.00043530584209181336,-0.00033016731150948414
"Δ(16,21)",rh_S_temporal_sup_thickness,-0.00016743753148044938,-6.961417125305944e-05,-0.00010599916274485477,-0.000757436614593588,0.0009347288238234358,0.0012974388152745889,-0.0018921946854935923,-8.107666640273792e-05,-0.00013970433730977477
"Δ(16,21)",rh_S_temporal_transverse_thickness,-9.800129778004055e-05,0.0034338624033019433,0.0016017995362565332,-0.0008193623765109861,-0.0009082899838296771,0.0021399851331956946,0.0011405818372553465,0.00040909204990299125,-0.0014727488911137308
"Δ(17,22)",lh_G&S_frontomargin_thickness,-0.00019697963702408963,0.0024518306306515227,-0.00011717986222312127,-0.00012250261706899315,0.0001514605794838489,0.0012483565496712937,-0.0005443937648704766,0.0005701579241317936,-0.00033863275933152664
"Δ(17,22)",lh_G&S_occipital_inf_thickness,3.573303485406368e-05,0.001093929259786363,-0.00014088585962731062,0.0006714369449378164,0.00035655871308142364,-0.0014956846742298045,0.001982407718185225,-0.00031802721977525206,-6.472098656640571e-05
"Δ(17,22)",lh_G&S_paracentral_thickness,0.0003086143308991783,-0.0016310031313758223,-0.0008307987128650593,0.001015926007375264,-0.001140877860997088,-0.0008942589728870298,0.0018976037936542269,-9.709842996792964e-05,-0.00010497057592949444
